timestamp,age,gender,city,position,total_experience_years,experience_years_germany,seniority_level,main_technology,yearly_salary_eur,yearly_bonus_stocks_eur,vacation_days,employment_status,contract_duration,work_language,company_size,company_type,job_loss_covid,age_range
2020-11-25 11:15:53,35,Male,Munich,Software Engineer,16.0,8.0,Lead,PHP,84000.0,0,28,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-25 11:18:27,26,Male,Berlin,Data Scientist,5.0,3.0,Middle,Python,59000.0,0,26,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-25 11:18:46,32,Male,Berlin,Frontend Developer,7.0,1.0,Middle,TypeScript,68000.0,0,30,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-25 11:20:58,29,Male,Berlin,Data Engineer,5.0,5.0,Middle,Python,68000.0,0,0,full_time,Unlimited contract,english,1000+,Startup,no,25-34
2020-11-25 11:21:08,36,Male,Berlin,Software Engineer,10.0,10.0,Senior,TypeScript,88000.0,0,28,full_time,Unlimited contract,german,1000+,Product,no,35-40
2020-11-25 11:22:06,26,Male,Berlin,Software Engineer,5.0,2.0,Middle,Swift,71000.0,0,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 11:24:14,28,Male,Berlin,Data Engineer,5.0,1.0,Middle,Scala,65000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 11:29:28,36,Male,Berlin,Data Scientist,5.0,5.0,Middle,Python,50000.0,15000,30,full_time,Unlimited contract,english,101-1000,Startup,no,35-40
2020-11-25 11:30:04,40,Male,Munich,Software Engineer,18.0,18.0,Senior,Java,120000.0,0,15,freelancer,Temporary contract,german,up to 10,Consulting,no,40-45
2020-11-25 11:37:31,29,Male,Milan,Data Scientist,4.0,0.0,Middle,Python,37500.0,0,16,full_time,Unlimited contract,italian,101-1000,Consulting,no,25-34
2020-11-25 11:39:11,32,Male,Berlin,Software Engineer,10.0,5.0,Middle,JavaScript,65000.0,5000,24,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-11-25 11:41:13,28,Male,Munich,Software Engineer,5.0,4.0,Middle,Java,56000.0,8000,25,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-25 11:42:08,27,Male,Berlin,Devops,7.0,3.5,Senior,Golang,80000.0,0,26,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-25 11:47:34,33,Male,Berlin,Software Engineer,16.0,5.0,Senior,Java,83000.0,17000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 11:48:54,34,Male,Munich,Qa Engineer,5.0,2.0,Senior,Java,76500.0,0,3,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 11:49:21,31,Male,Berlin,Frontend Developer,8.0,3.5,Senior,TypeScript,60000.0,0,30,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-11-25 11:51:49,31,Male,Munich,Frontend Developer,8.0,3.0,Senior,TypeScript,79000.0,5000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 11:54:11,31,Male,Berlin,Data Scientist,5.0,3.0,Middle,Python,90000.0,18000,27,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 11:54:25,27,Male,Berlin,Ml Engineer,6.0,1.0,Middle,Python,82000.0,38500,28,full_time,Unlimited contract,english,1000+,Product,yes,25-34
2020-11-25 11:56:27,31,Male,Hamburg,Data Scientist,9.0,9.0,Middle,Python,50000.0,0,23,full_time,Unlimited contract,german,up to 10,Product,no,25-34
2020-11-25 11:57:58,29,Male,Berlin,Backend Developer,10.0,5.0,Senior,Scala,78000.0,2000,30,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-25 12:01:50,39,Male,Berlin,Software Engineer,6.0,1.0,Senior,PHP,60000.0,0,25,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-25 12:04:41,35,Male,Berlin,Frontend Developer,10.0,3.0,Senior,JavaScript,75000.0,0,30,full_time,Unlimited contract,english,1000+,Startup,no,35-40
2020-11-25 12:05:48,38,Male,Berlin,Tech Leader,24.0,1.0,Head,Java,120000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,yes,35-40
2020-11-25 12:06:58,31,Male,Salzburg,Chief Research Officer,10.0,2.0,C-level,Python,115000.0,25000,25,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-11-25 12:15:16,32,Male,Berlin,Qa Engineer,7.0,3.5,Senior,Swift,65000.0,0,24,full_time,Temporary contract,english,51-100,Startup,no,25-34
2020-11-25 12:20:23,35,Male,Berlin,Sre,10.0,3.0,Senior,HCL,75000.0,10000,28,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-25 12:21:48,28,Male,Rome,Ml Engineer,2.0,0.0,Middle,Java,36000.0,2400,36,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 12:23:50,30,Female,Berlin,Data Scientist,6.0,5.0,Senior,Python,76000.0,10000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 12:27:53,30,Male,Berlin,Data Engineer,5.0,4.0,Lead,unknown,90000.0,1150000,26,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 12:29:33,26,Male,Berlin,Data Engineer,2.0,2.0,Middle,Python,54000.0,1000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 12:41:42,25,Male,Berlin,Data Engineer,3.0,3.0,Senior,Scala,65000.0,10000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 12:44:08,30,Male,Berlin,Product Manager,3.0,3.0,Junior,unknown,30000.0,0,30,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-11-25 12:44:24,27,Male,Berlin,Devops,4.0,4.0,Middle,Python,66000.0,6000,30,full_time,Unlimited contract,english,101-1000,Consulting,no,25-34
2020-11-25 12:47:31,28,Male,Berlin,Product Manager,7.0,0.0,Head,unknown,60000.0,9000,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 13:02:51,22,Male,Berlin,Presales Engineer,4.0,4.0,Middle,Java,63000.0,0,30,full_time,Unlimited contract,english,101-1000,Startup,no,20-24
2020-11-25 13:03:32,37,Female,Berlin,Data Scientist,2.0,2.0,Middle,Python,62000.0,0,30,full_time,Unlimited contract,german,101-1000,Publishing,no,35-40
2020-11-25 13:05:32,25,Male,Berlin,Data Scientist,1.0,0.5,Junior,Python,51000.0,10000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 13:12:26,33,Male,Berlin,Backend Developer,11.0,4.0,Senior,Scala,120000.0,0,22,freelancer,Temporary contract,german,11-50,Startup,no,25-34
2020-11-25 13:16:43,38,Male,Berlin,Freelance Ai Lead / Advisor,20.0,7.0,Head,C,120000.0,200000,0,freelancer,Temporary contract,english,up to 10,Consulting,yes,35-40
2020-11-25 13:20:02,31,Male,Berlin,Data Scientist,6.0,2.5,Senior,unknown,78000.0,0,0,full_time,Unlimited contract,english,1000+,E-commerce,no,25-34
2020-11-25 13:37:26,25,Male,Berlin,Software Engineer,5.0,1.0,Senior,Node.js,57000.0,0,24,full_time,Temporary contract,english,up to 10,Consulting,no,25-34
2020-11-25 13:39:11,26,Female,Berlin,Data Scientist,4.0,1.0,Middle,SQL,45000.0,0,25,full_time,Temporary contract,english,101-1000,Startup,yes,25-34
2020-11-25 13:41:37,29,Male,Berlin,Frontend Developer,3.0,3.0,Middle,JavaScript,43000.0,4300,28,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-11-25 13:43:52,30,Male,Berlin,Frontend Developer,4.0,2.0,Senior,TypeScript,73000.0,0,26,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 13:45:22,30,Male,Berlin,Frontend Developer,11.0,5.0,Senior,TypeScript,74000.0,11000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 13:49:33,29,Male,Berlin,Frontend Developer,9.0,1.0,Senior,JavaScript,74000.0,0,30,full_time,Unlimited contract,english,1000+,Startup,no,25-34
2020-11-25 13:50:55,32,Male,Cologne,Devops,10.0,1.0,Middle,Bash,55000.0,55000,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 13:51:21,36,Male,Berlin,Researcher,4.0,4.0,Middle,C++,40000.0,0,28,full_time,Temporary contract,english,up to 10,Education,no,35-40
2020-11-25 13:51:32,32,Male,Hamburg,Product Manager,7.0,2.0,Senior,unknown,85000.0,5000,27,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 13:54:19,30,Female,Berlin,Software Engineer,4.0,4.0,Middle,Python,56000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 13:55:16,29,Male,Stuttgart,Software Engineer,7.0,5.0,Middle,C++,70000.0,0,30,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-11-25 13:56:50,32,Female,Berlin,Qa Engineer,10.0,1.5,Middle,Java,68000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 13:57:19,34,Male,Berlin,Qa Engineer,10.0,3.0,Senior,JavaScript,70000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 13:58:38,30,Male,Berlin,Data Scientist,6.0,3.0,Senior,unknown,72000.0,85000,27,full_time,Unlimited contract,english,1000+,Startup,no,25-34
2020-11-25 13:59:02,40,Male,Berlin,Engineering Manager,15.0,6.0,Head,Python,80000.0,0,28,full_time,Unlimited contract,english,1000+,Product,no,40-45
2020-11-25 13:59:16,35,Male,Berlin,Software Engineer,15.0,4.0,Principal,C++,77000.0,20000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-25 14:00:05,31,Male,Berlin,Software Engineer,8.0,1.0,Senior,Java,77000.0,0,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 14:00:28,38,Male,Berlin,Data Scientist,15.0,3.0,Senior,Python,56000.0,59000,21,full_time,Unlimited contract,english,11-50,Product,no,35-40
2020-11-25 14:02:47,39,Male,Hamburg,Data Scientist,10.0,10.0,Senior,R,80000.0,0,30,full_time,Unlimited contract,english,1000+,Energy,no,35-40
2020-11-25 14:08:16,35,Male,Berlin,Backend Developer,13.0,5.0,Senior,JavaScript,90000.0,0,31,full_time,Unlimited contract,english,up to 10,Startup,no,35-40
2020-11-25 14:08:18,30,Female,Berlin,Qa Engineer,5.0,2.0,Middle,TypeScript,54000.0,0,28,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-11-25 14:08:39,29,Female,Berlin,Data Scientist,0.0,0.0,Intern,Python,30000.0,20000,25,full_time,Temporary contract,english,1000+,Product,no,25-34
2020-11-25 14:08:48,36,Male,Berlin,Engineering Manager,18.0,10.0,Head,C++,98000.0,25000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-25 14:09:53,41,Male,Berlin,Backend Developer,20.0,5.0,Senior,Python,93000.0,1000,29,full_time,Unlimited contract,english,1000+,Product,no,40-45
2020-11-25 14:14:02,41,Male,Berlin,Software Engineer,18.0,7.0,Lead,PHP,100000.0,100000,28,full_time,Unlimited contract,english,51-100,Product,no,40-45
2020-11-25 14:21:26,28,Female,Berlin,Data Scientist,6.0,1.0,Senior,SQL,70000.0,0,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 14:21:32,33,Male,Berlin,Software Engineer,10.0,3.0,Lead,JavaScript,75000.0,0,26,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-25 14:26:49,31,Male,Munich,Software Engineer,3.0,3.0,Middle,JavaScript,63000.0,63909,30,full_time,Unlimited contract,german,51-100,Product,no,25-34
2020-11-25 14:27:14,29,Male,Berlin,Backend Developer,5.0,1.0,Senior,Java,70000.0,0,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 14:32:04,23,Male,Berlin,Backend Developer,3.0,1.0,Middle,Java,80000.0,100000,28,full_time,Unlimited contract,english,1000+,Product,no,20-24
2020-11-25 14:34:19,25,Male,Berlin,Ml Engineer,4.5,2.0,Middle,Python,75000.0,15000,30,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-25 14:35:03,34,Male,Berlin,Qa Engineer,10.0,5.0,Lead,Java,85000.0,0,30,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-25 14:37:06,45,Male,Berlin,Backend Developer,30.0,1.0,Senior,PHP,55000.0,0,24,full_time,Unlimited contract,english,11-50,Startup,no,40-45
2020-11-25 14:37:07,37,Male,Berlin,Embedded Software Engineer,15.0,1.0,Senior,C,78000.0,0,28,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-25 14:37:25,31,Male,Berlin,Software Engineer,9.0,5.0,Lead,JavaScript,99000.0,99000,30,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-25 14:48:38,32,Male,Amsterdam,Backend Developer,15.0,0.0,Senior,Golang,90000.0,0,25,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-11-25 14:53:46,45,Female,Berlin,Product Manager,15.0,7.0,Lead,Java,52000.0,0,28,full_time,Unlimited contract,english,11-50,Product,no,40-45
2020-11-25 14:56:08,23,Male,Berlin,Dana Analyst,4.0,0.0,Middle,unknown,45000.0,0,26,full_time,Unlimited contract,english,11-50,Product,no,20-24
2020-11-25 14:56:36,36,Male,Berlin,Backend Developer,14.0,12.0,Middle,JavaScript,75000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-25 14:57:52,40,Male,Karlsruhe,Team Manager,20.0,6.0,Lead,C#,85000.0,15000,30,full_time,Unlimited contract,english,1000+,Enterprise,no,40-45
2020-11-25 14:58:22,28,Male,Berlin,Backend Developer,7.0,3.0,Senior,Java,95000.0,40000,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 14:58:40,35,Male,Frankfurt,Backend Developer,15.0,15.0,Senior,C,63000.0,7000,30,full_time,Unlimited contract,german,51-100,Product,no,35-40
2020-11-25 15:03:27,37,Male,Berlin,Backend Developer,12.0,3.0,Senior,Java,102000.0,0,30,full_time,Unlimited contract,english,101-1000,Startup,no,35-40
2020-11-25 15:03:59,33,Male,Berlin,Software Engineer,10.0,6.0,Lead,C,95000.0,15000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 15:05:30,33,Male,Berlin,Backend Developer,13.0,5.0,Senior,Java,78600.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 15:11:46,31,Male,Munich,Software Engineer,10.0,4.0,Lead,Java,70000.0,77000,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 15:16:59,31,Male,Berlin,Software Engineer,4.0,2.0,Middle,Java,67000.0,70500,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 15:27:18,28,Male,Wolfsburg,Software Engineer,3.0,1.0,Middle,Java,42000.0,0,30,full_time,Unlimited contract,english,101-1000,Consulting,no,25-34
2020-11-25 15:51:41,31,Male,Böblingen,Qa Engineer,6.0,3.0,Senior,Python,53000.0,0,30,full_time,Unlimited contract,english,1000+,Consulting,no,25-34
2020-11-25 15:53:21,40,Male,Cupertino,Software Engineer,20.0,0.0,Lead,Swift,120000.0,450000,45,full_time,Unlimited contract,english,1000+,Product,no,40-45
2020-11-25 16:06:56,25,Female,Frankfurt,Software Engineer,3.0,2.0,Middle,Java,53000.0,5000,30,full_time,Unlimited contract,german,1000+,Product,no,25-34
2020-11-25 16:08:01,35,Male,Berlin,Data Analyst,9.0,9.0,Senior,Python,77000.0,0,28,full_time,Unlimited contract,german,101-1000,Startup,no,35-40
2020-11-25 16:08:21,35,Male,Berlin,Software Engineer,15.0,10.0,Senior,.NET,80000.0,80000,30,full_time,Unlimited contract,english,11-50,Consulting,no,35-40
2020-11-25 16:10:29,41,Male,Berlin,Devops,20.0,14.0,Senior,Shell Script,58800.0,20700,35,full_time,Unlimited contract,german,1000+,Bloody Enterprise,no,40-45
2020-11-25 16:16:23,33,Male,Berlin,Devops,8.0,3.0,Senior,Python,75000.0,1000,30,full_time,Unlimited contract,english,1000+,Service,no,25-34
2020-11-25 16:17:02,33,Male,Berlin,Data Engineer,13.0,3.0,Senior,Python,85000.0,5000,26,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-25 16:26:38,38,Male,Munich,Software Engineer,15.0,2.0,Senior,Java,70000.0,75000,26,full_time,Unlimited contract,english,11-50,Product,no,35-40
2020-11-25 16:39:24,35,Male,Berlin,Software Engineer,10.0,6.0,Senior,PHP,78000.0,78000,27,full_time,Unlimited contract,german,up to 10,Product,no,35-40
2020-11-25 16:42:43,36,Female,Berlin,Data Scientist,5.0,5.0,Senior,Python,75000.0,0,28,part_time,Unlimited contract,english,51-100,Startup,no,35-40
2020-11-25 16:50:22,49,Male,Munich,Software Engineer,27.0,19.0,Senior,Java,57000.0,0,30,full_time,Unlimited contract,german,101-1000,Consulting,no,46-70
2020-11-25 17:00:00,32,Male,Berlin,Software Engineer,10.0,7.0,Lead,TypeScript,120000.0,0,0,freelancer,Temporary contract,english and german,1000+,Concern,yes,25-34
2020-11-25 17:02:13,32,Female,Berlin,Software Engineer,6.0,4.0,Lead,Java,75000.0,0,28,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-25 17:06:04,27,Female,Berlin,Data Analyst,1.0,1.0,Middle,Python,63000.0,0,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 17:08:54,31,Male,Frankfurt,Data Scientist,6.0,6.0,Senior,Python,60000.0,15000,30,full_time,Unlimited contract,english,51-100,Consulting,no,25-34
2020-11-25 17:09:19,31,Male,Paris,Mobile Developer,8.0,0.0,Senior,Swift,60000.0,6000,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 17:11:50,28,Male,Cologne,Backend Developer,4.0,4.0,Middle,Java,44000.0,6000,30,full_time,Unlimited contract,german,101-1000,Product,no,25-34
2020-11-25 17:13:52,28,Female,Berlin,Frontend Developer,3.0,3.0,Middle,JavaScript,54500.0,0,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 17:20:37,27,Male,Berlin,Software Engineer,2.0,1.0,Lead,SQL,90000.0,7000,31,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 17:20:50,29,Male,Berlin,Frontend Developer,8.0,5.0,Head,JavaScript,82500.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 17:45:05,32,Female,Munich,Data Engineer,10.0,2.0,Middle,Python,75000.0,0,27,full_time,Unlimited contract,english,11-50,Startup,yes,25-34
2020-11-25 17:45:21,28,Male,Berlin,Qa Engineer,5.0,1.0,Middle,Python,60000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 17:48:02,38,Male,Dublin,Mobile Developer,16.0,0.0,Senior,Swift,85000.0,0,24,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-25 17:48:12,29,Male,Berlin,Data Engineer,3.0,3.0,Middle,Python,54000.0,6000,30,full_time,Unlimited contract,german,1000+,Utilities,no,25-34
2020-11-25 17:49:56,30,Male,Stockholm,Backend Developer,7.0,2.5,Senior,C++,65000.0,9000,33,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 18:00:44,30,Male,Paderborn,Data Scientist,6.0,2.0,Junior,Python,51000.0,4250,30,full_time,Unlimited contract,german,101-1000,Product,no,25-34
2020-11-25 18:02:06,31,Male,Berlin,Product Manager,5.0,3.0,Lead,unknown,76000.0,20000,28,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-11-25 18:04:21,37,Male,Berlin,Mobile Developer,16.0,2.0,Senior,Swift,65000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-11-25 18:15:28,32,Female,Munich,Qa Engineer,9.0,9.0,Middle,unknown,60000.0,0,30,full_time,Unlimited contract,german,101-1000,Product,no,25-34
2020-11-25 18:19:22,40,Male,Berlin,Product Manager,13.0,9.0,Head,unknown,90000.0,10000,30,full_time,Unlimited contract,english,1000+,Product,no,40-45
2020-11-25 18:19:58,30,Male,Berlin,Software Engineer,7.0,1.0,Senior,Java,86000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 18:24:15,30,Male,Berlin,Software Engineer,8.0,2.0,Senior,JavaScript,60000.0,0,25,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-11-25 18:28:01,32,Male,Berlin,Qa Engineer,10.0,3.0,Senior,JavaScript,81000.0,45000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 18:28:01,32,Male,Cologne,Devops,7.0,2.0,Middle,Golang,60000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,yes,25-34
2020-11-25 18:31:48,34,Male,Munich,Software Engineer,12.0,8.0,Senior,Java,74000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 18:45:41,43,Male,Cologne,Backend Developer,10.0,7.0,Senior,PHP,57600.0,8000,26,full_time,Unlimited contract,german,101-1000,Product,no,40-45
2020-11-25 18:49:08,33,Male,Munich,Software Engineer,13.0,4.0,Senior,Java,70000.0,0,24,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-11-25 18:51:20,28,Female,Munich,Qa Engineer,8.0,4.0,Senior,Kotlin,75000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 18:51:36,33,Male,Hamburg,Software Engineer,11.0,5.0,Senior,Java,65000.0,0,28,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-11-25 18:53:10,33,Male,Munich,Software Engineer,11.0,4.0,Lead,JavaScript,90000.0,0,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 18:56:02,51,Male,Berlin,Software Engineer,30.0,30.0,Senior,Python,60000.0,5000,30,full_time,Unlimited contract,german,1000+,Consulting,no,46-70
2020-11-25 18:57:32,35,Male,Berlin,Software Engineer,8.0,5.0,Senior,Golang,90000.0,100000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-25 18:58:56,35,Male,Berlin,Software Engineer,1.0,1.0,Junior,FBD,30000.0,0,26,full_time,Unlimited contract,german,up to 10,Product,no,35-40
2020-11-25 18:59:36,33,Male,Berlin,Ml Engineer,10.0,6.0,Senior,unknown,90000.0,0,0,full_time,Unlimited contract,english,1000+,Product,Unknown,25-34
2020-11-25 19:02:12,28,Male,Munich,Software Engineer,6.0,3.0,Middle,C,64000.0,9000,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 19:02:43,25,Male,Berlin,Mobile Developer,2.0,2.0,Middle,Swift,44000.0,0,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 19:06:21,25,Female,Hamburg,Working Student (Qa),1.0,1.0,Intern,Ruby,30000.0,0,12,part_time,Temporary contract,english,1000+,Product,no,25-34
2020-11-25 19:10:04,32,Male,Berlin,Backend Developer,10.0,3.0,Lead,Ruby,80000.0,0,28,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-11-25 19:15:16,32,Male,Berlin,Software Engineer,9.0,3.0,Lead,C++,73000.0,1000,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 19:31:47,26,Male,Berlin,Architect,9.0,4.0,Head,Golang,120000.0,50000,24,full_time,Unlimited contract,english,1000+,Product,yes,25-34
2020-11-25 19:33:52,25,Male,Berlin,Software Engineer,6.0,3.0,Senior,JavaScript,71750.0,6000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 19:38:20,27,Female,Berlin,Backend Developer,5.0,2.5,Middle,Kotlin,65000.0,0,30,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-11-25 19:44:29,28,Male,Frankfurt,Frontend Developer,7.0,5.0,Senior,JavaScript,80000.0,0,29,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-11-25 19:44:59,32,Female,Munich,Qa Engineer,8.0,1.0,Senior,Java,60000.0,70000,26,full_time,Unlimited contract,english,101-1000,Consulting,no,25-34
2020-11-25 19:54:39,28,Male,Karlsruhe,Backend Developer,7.0,3.0,Senior,Java,66000.0,3000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-11-25 19:57:23,34,Male,Berlin,Frontend Developer,13.0,1.0,Lead,JavaScript,85000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 20:01:27,35,Male,Konstanz Area,Data Scientist,10.0,10.0,Middle,Python,65000.0,0,25,full_time,Unlimited contract,english,51-100,Product,no,35-40
2020-11-25 20:13:33,38,Male,Berlin,Head Of Engineering,20.0,9.0,Head,Java,120000.0,20000,30,full_time,Unlimited contract,english,1000+,Corporation,yes,35-40
2020-11-25 20:15:31,33,Male,Berlin,Backend Developer,9.0,4.0,Senior,Java,81900.0,102600,0,full_time,Unlimited contract,english,1000+,Startup,no,25-34
2020-11-25 20:31:41,36,Male,Berlin,Product Manager,10.0,2.0,Senior,unknown,85000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-25 20:34:33,31,Female,Ulm,Qa Engineer,8.0,3.0,Middle,Java,45000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 20:41:13,43,Male,Stuttgart,Sap Consultant,20.0,15.0,Senior,ABAP,82000.0,12000,32,full_time,Unlimited contract,german,1000+,Product,no,40-45
2020-11-25 20:42:52,38,Male,Berlin,Data Scientist,15.0,2.0,Head,Python,100000.0,120000,27,full_time,Unlimited contract,english,101-1000,Startup,no,35-40
2020-11-25 20:47:48,35,Male,Munich,Devops,17.0,5.0,Lead,Golang,72000.0,8000,30,full_time,Unlimited contract,english,1000+,Consulting,no,35-40
2020-11-25 20:52:29,33,Male,Düsseldorf,Product Manager,6.0,0.5,Senior,unknown,70000.0,0,0,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 20:52:36,33,Male,Düsseldorf,Product Manager,6.0,0.5,Senior,unknown,70000.0,0,0,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 20:52:51,32,Male,Berlin,Devops,10.0,1.0,Middle,Python,62000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 21:05:06,43,Male,Berlin,Devops,21.0,26.0,Lead,unknown,83000.0,0,28,full_time,Unlimited contract,german,51-100,Startup,no,40-45
2020-11-25 21:19:54,37,Male,Berlin,Mobile Developer,17.0,1.0,Senior,Swift,77000.0,500,28,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-25 21:48:49,29,Male,Berlin,Mobile Developer,5.0,4.0,Senior,Swift,65000.0,0,27,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-11-25 22:11:45,38,Male,Stuttgart,Backend Developer,4.0,2.0,Middle,PHP,43000.0,0,30,full_time,Unlimited contract,english,up to 10,Consulting,no,35-40
2020-11-25 22:18:59,39,Male,Frankfurt,Software Engineer,18.0,1.0,Senior,unknown,81000.0,3375,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-11-25 22:40:29,29,Male,Düsseldorf,Frontend Developer,6.0,6.0,Middle,TypeScript,55000.0,0,30,full_time,Unlimited contract,german,11-50,Product,no,25-34
2020-11-25 23:01:28,35,Male,Berlin,Qa Engineer,12.0,3.0,Senior,JavaScript,63000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,yes,35-40
2020-11-25 23:03:43,41,Male,Munich,Software Engineer,19.0,5.0,Senior,Java,75000.0,0,27,full_time,Unlimited contract,english,101-1000,Product,no,40-45
2020-11-25 23:04:36,29,Male,Barcelona,Data Scientist,0.0,0.0,Junior,Python,30000.0,2000,22,full_time,Unlimited contract,english,51-100,Product,no,25-34
